"","classification_id","user_name","user_id","user_ip","workflow_id","workflow_name","workflow_version","created_at","gold_standard","expert","metadata","annotations","subject_data","subject_ids"
"593",202050135,"keandy16",1716700,"dd2b1ec56a3d79166a4e",12161,"Workflow 1.1",6.5,"2020-01-30 20:51:35 UTC",NA,NA,"{""source"":""api"",""session"":""51f2d745e5b07ad6485b961693ca23fe39b64e54338096d864a99572cafc266e"",""viewport"":{""width"":414,""height"":833},""started_at"":""2020-01-30T20:51:23.173Z"",""user_agent"":""Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1"",""utc_offset"":""18000"",""finished_at"":""2020-01-30T20:51:35.309Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":338,""clientHeight"":188,""naturalWidth"":2000,""naturalHeight"":1111},{""clientWidth"":338,""clientHeight"":188,""naturalWidth"":2000,""naturalHeight"":1111},{""clientWidth"":338,""clientHeight"":188,""naturalWidth"":2000,""naturalHeight"":1111}],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-01-30T20:48:53.658Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""24539""}","[{""task"":""T0"",""value"":[{""choice"":""NOTHINGHERE"",""answers"":{},""filters"":{}}]}]","{""37820697"":{""retired"":{""id"":52411726,""workflow_id"":12161,""classifications_count"":5,""created_at"":""2019-10-29T16:08:11.585Z"",""updated_at"":""2020-02-25T01:26:32.901Z"",""retired_at"":""2020-02-25T01:26:32.887Z"",""subject_id"":37820697,""retirement_reason"":""classification_count""},"""":""1682"",""Num"":""1682"",""Image1"":""31_03_WHIP_0370.JPG"",""Image2"":""31_03_WHIP_0371.JPG"",""Image3"":""31_03_WHIP_0372.JPG""}}",37820697
"594",190482982,"claire_rockwell",1946995,"765cf9a3a18a774d4dd8",12161,"Workflow 1.1",6.5,"2019-11-10 20:32:43 UTC",NA,NA,"{""source"":""api"",""session"":""c42f49537794b23315f414aaeebc9ffadcc779ec4e3245229f40ca30e53a68d1"",""viewport"":{""width"":1244,""height"":703},""started_at"":""2019-11-10T19:21:44.715Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.14; rv:68.0) Gecko/20100101 Firefox/68.0"",""utc_offset"":""18000"",""finished_at"":""2019-11-10T20:32:43.106Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":718,""clientHeight"":539,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":718,""clientHeight"":539,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":718,""clientHeight"":539,""naturalWidth"":2000,""naturalHeight"":1500}],""subject_selection_state"":{""retired"":false,""selected_at"":""2019-11-10T19:20:16.622Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""24539""}","[{""task"":""T0"",""value"":[{""choice"":""NOTHINGHERE"",""answers"":{},""filters"":{}}]}]","{""37819766"":{""retired"":{""id"":52408456,""workflow_id"":12161,""classifications_count"":5,""created_at"":""2019-10-29T14:39:29.652Z"",""updated_at"":""2019-12-12T23:14:45.455Z"",""retired_at"":""2019-12-12T23:14:45.447Z"",""subject_id"":37819766,""retirement_reason"":""classification_count""},"""":""941"",""Num"":""941"",""Image1"":""06_42_WF_001713.JPG"",""Image2"":""06_42_WF_001714.JPG"",""Image3"":""06_42_WF_001715.JPG""}}",37819766
"595",200098221,"not-logged-in-377125dc263b1f712d24",NA,"377125dc263b1f712d24",12161,"Workflow 1.1",6.5,"2020-01-16 20:49:45 UTC",NA,NA,"{""source"":""api"",""session"":""d2a85b07fe04e9366c3662a350a84e925004f256807e3c0169ec6c9b2904537c"",""viewport"":{""width"":698,""height"":893},""started_at"":""2020-01-16T20:49:39.068Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.1 Safari/605.1.15"",""utc_offset"":""18000"",""finished_at"":""2020-01-16T20:49:45.719Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":671,""clientHeight"":503,""naturalWidth"":2000,""naturalHeight"":1500},null,null],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-01-16T20:43:55.248Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""24539""}","[{""task"":""T0"",""value"":[{""choice"":""NOTHINGHERE"",""answers"":{},""filters"":{}}]}]","{""37157688"":{""retired"":{""id"":51243657,""workflow_id"":12161,""classifications_count"":5,""created_at"":""2019-10-02T17:20:40.866Z"",""updated_at"":""2020-02-25T16:05:38.781Z"",""retired_at"":""2020-02-25T16:05:38.765Z"",""subject_id"":37157688,""retirement_reason"":""classification_count""},""Num"":""1111"",""!Batch"":""1"",""!Round"":""2"",""Image1"":""06_09_DON_002775.JPG"",""Image2"":""06_09_DON_002776.JPG"",""Image3"":""06_09_DON_002777.JPG"",""CamModel"":""Bushnell HD"",""#CamNumber"":""6"",""#SDCardNum"":""9"",""!ForestType"":""Deciduous"",""#ForestName"":""DON""}}",37157688
"596",189486606,"not-logged-in-241a15d8e3618fbe3b74",NA,"241a15d8e3618fbe3b74",12161,"Workflow 1.1",6.5,"2019-11-04 19:10:57 UTC",NA,NA,"{""source"":""api"",""session"":""b12c9f6db5644d7addba226d7e3495e4beed891f3b8ab4db8792b6317f7a45d1"",""viewport"":{""width"":1920,""height"":932},""started_at"":""2019-11-04T19:10:50.657Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; .NET4.0C; .NET4.0E; .NET CLR 2.0.50727; .NET CLR 3.0.30729; .NET CLR 3.5.30729; rv:11.0) like Gecko"",""utc_offset"":""18000"",""finished_at"":""2019-11-04T19:10:56.552Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":1118,""clientHeight"":839,""naturalWidth"":2000,""naturalHeight"":1500},null,null],""subject_selection_state"":{""retired"":false,""selected_at"":""2019-11-04T19:10:18.397Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""24539""}","[{""task"":""T0"",""value"":[{""choice"":""NOTHINGHERE"",""answers"":{},""filters"":{}}]}]","{""37157368"":{""retired"":{""id"":51240770,""workflow_id"":12161,""classifications_count"":5,""created_at"":""2019-10-02T16:13:50.778Z"",""updated_at"":""2019-11-08T18:25:23.162Z"",""retired_at"":""2019-11-08T18:25:23.148Z"",""subject_id"":37157368,""retirement_reason"":""classification_count""},""Num"":""799"",""!Batch"":""1"",""!Round"":""2"",""Image1"":""06_09_DON_001831.JPG"",""Image2"":""06_09_DON_001832.JPG"",""Image3"":""06_09_DON_001833.JPG"",""CamModel"":""Bushnell HD"",""#CamNumber"":""6"",""#SDCardNum"":""9"",""!ForestType"":""Deciduous"",""#ForestName"":""DON""}}",37157368
"597",156838091,"emmaoldow",1885594,"ca835922b07e058bbc1b",9599,"Workflow 1",123.17,"2019-03-31 21:14:43 UTC",NA,NA,"{""source"":""api"",""session"":""ac485d4105e2b18a68d20d083e86ec60c353a9a1713cdfa11c0e6e1f0539b53a"",""viewport"":{""width"":1440,""height"":837},""started_at"":""2019-03-31T21:14:15.335Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_2) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/12.0.2 Safari/605.1.15"",""utc_offset"":""14400"",""finished_at"":""2019-03-31T21:14:43.365Z"",""live_project"":false,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":903,""clientHeight"":677,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":903,""clientHeight"":677,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":903,""clientHeight"":677,""naturalWidth"":2000,""naturalHeight"":1500}],""subject_selection_state"":{""retired"":false,""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""11466""}","[{""task"":""T0"",""value"":[{""choice"":""SQUIRRELGRAY"",""answers"":{""HOWMANY"":""1"",""SNOWDEPTH"":""3040CM"",""YOUNGPRESENT"":""NO"",""PRECIPITATIONRAINSNOW"":""NO"",""WHATBEHAVIORSDOYOUSEE"":[""WALKINGRUNNING""]},""filters"":{}}]}]","{""31428612"":{""retired"":null,""ID"":""886"",""!Batch"":""1"",""!Round"":""1"",""Image1"":""17_24_BC_000250.JPG"",""Image2"":""17_24_BC_000251.JPG"",""Image3"":""17_24_BC_000252.JPG"",""CamModel"":"""",""#CamNumber"":""17"",""#SDCardNum"":""24"",""!ForestType"":""Deciduous "",""#ForestName"":""BC""}}",31428612
"598",189143831,"not-logged-in-6a93e500f6f1556e34d3",NA,"6a93e500f6f1556e34d3",12161,"Workflow 1.1",6.5,"2019-11-01 22:52:40 UTC",NA,NA,"{""source"":""api"",""session"":""2cc086d69b1cfca56be8e05df7dba964a6697eb128f341c4cfdd097e76540ab1"",""viewport"":{""width"":320,""height"":489},""started_at"":""2019-11-01T22:52:09.299Z"",""user_agent"":""Mozilla/5.0 (Linux; Android 7.0; SM-G920V) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.62 Mobile Safari/537.36"",""utc_offset"":""14400"",""finished_at"":""2019-11-01T22:52:40.028Z"",""live_project"":true,""interventions"":{""opt_in"":false,""messageShown"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":272,""clientHeight"":204,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":272,""clientHeight"":204,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":272,""clientHeight"":204,""naturalWidth"":2000,""naturalHeight"":1500}],""subject_selection_state"":{""retired"":false,""selected_at"":""2019-11-01T22:51:43.337Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""24539""}","[{""task"":""T0"",""value"":[{""choice"":""NOTHINGHERE"",""answers"":{},""filters"":{}}]}]","{""37818771"":{""retired"":{""id"":52410029,""workflow_id"":12161,""classifications_count"":5,""created_at"":""2019-10-29T15:29:00.188Z"",""updated_at"":""2020-02-07T01:31:54.253Z"",""retired_at"":""2020-02-07T01:31:54.235Z"",""subject_id"":37818771,""retirement_reason"":""classification_count""},"""":""144"",""Num"":""144"",""Image1"":""07_09_DON_000379.JPG"",""Image2"":""07_09_DON_000380.JPG"",""Image3"":""07_09_DON_000381.JPG""}}",37818771
"599",191030251,"Weigartz",1927542,"adad95c938dd8235ad93",12161,"Workflow 1.1",6.5,"2019-11-14 04:17:02 UTC",NA,NA,"{""source"":""api"",""session"":""9cdb4610751060b491a2fa22c6a372f6d0a615506de9530e87a1ac6e3b4c8104"",""viewport"":{""width"":1304,""height"":665},""started_at"":""2019-11-14T04:16:57.163Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.97 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2019-11-14T04:17:02.467Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":762,""clientHeight"":571,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":762,""clientHeight"":571,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":762,""clientHeight"":571,""naturalWidth"":2000,""naturalHeight"":1500}],""subject_selection_state"":{""retired"":false,""selected_at"":""2019-11-14T04:16:46.664Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""24539""}","[{""task"":""T0"",""value"":[{""choice"":""NOTHINGHERE"",""answers"":{},""filters"":{}}]}]","{""37821816"":{""retired"":{""id"":52409104,""workflow_id"":12161,""classifications_count"":5,""created_at"":""2019-10-29T15:00:38.330Z"",""updated_at"":""2020-02-19T00:45:54.355Z"",""retired_at"":""2020-02-19T00:45:54.299Z"",""subject_id"":37821816,""retirement_reason"":""classification_count""},"""":""2562"",""Num"":""2562"",""Image1"":""14_17_WF_000733.JPG"",""Image2"":""14_17_WF_000734.JPG"",""Image3"":""14_17_WF_000735.JPG""}}",37821816
"600",201017954,"lasandefur",1941321,"c8c41db1885d63c3a327",12161,"Workflow 1.1",6.5,"2020-01-23 14:23:38 UTC",NA,NA,"{""source"":""api"",""session"":""8611170983ba1422d65d4ec49de426c40204bbbe3f6fdaf5880bf2a8b97cf118"",""viewport"":{""width"":1218,""height"":662},""started_at"":""2020-01-23T14:23:23.254Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.117 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2020-01-23T14:23:42.022Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":696,""clientHeight"":387,""naturalWidth"":2000,""naturalHeight"":1111},{""clientWidth"":696,""clientHeight"":387,""naturalWidth"":2000,""naturalHeight"":1111},{""clientWidth"":696,""clientHeight"":387,""naturalWidth"":2000,""naturalHeight"":1111}],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-01-23T14:21:40.984Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""24539""}","[{""task"":""T0"",""value"":[{""choice"":""DEERWHITETAILED"",""answers"":{""HOWMANY"":""23"",""YOUNGPRESENT"":""NO"",""ANTLERSPRESENT"":""NO"",""WHATBEHAVIORSDOYOUSEE"":[""WALKINGRUNNING""],""ESTIMATEOFSNOWDEPTHSEETUTORIAL"":""1020CM"",""ISITACTIVELYRAININGORSNOWINGINTHEPICTURE"":""NO""},""filters"":{}}]}]","{""37162168"":{""retired"":{""id"":51247572,""workflow_id"":12161,""classifications_count"":5,""created_at"":""2019-10-02T19:30:33.195Z"",""updated_at"":""2020-02-09T16:33:31.506Z"",""retired_at"":""2020-02-09T16:33:31.498Z"",""subject_id"":37162168,""retirement_reason"":""classification_count""},""Num"":""179"",""!Batch"":""1"",""!Round"":""2"",""Image1"":""22_31_WF_0136.JPG"",""Image2"":""22_31_WF_0137.JPG"",""Image3"":""22_31_WF_0138.JPG"",""CamModel"":""Browning"",""#CamNumber"":""22"",""#SDCardNum"":""31"",""!ForestType"":""Pine"",""#ForestName"":""WF""}}",37162168
"601",190661339,"mjpurc18",1942293,"aa3143ef661b3290aab5",12161,"Workflow 1.1",6.5,"2019-11-11 20:38:39 UTC",NA,NA,"{""source"":""api"",""session"":""fddd3ea1de1b3de6c35494ff686b1c7fe1d54bfaf54a39ee4328f701552017b5"",""viewport"":{""width"":1440,""height"":821},""started_at"":""2019-11-11T20:38:31.180Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.87 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2019-11-11T20:38:39.666Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":905,""clientHeight"":503,""naturalWidth"":2000,""naturalHeight"":1111},{""clientWidth"":905,""clientHeight"":503,""naturalWidth"":2000,""naturalHeight"":1111},{""clientWidth"":905,""clientHeight"":503,""naturalWidth"":2000,""naturalHeight"":1111}],""subject_selection_state"":{""retired"":false,""selected_at"":""2019-11-11T20:36:40.800Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""24539""}","[{""task"":""T0"",""value"":[{""choice"":""NOTHINGHERE"",""answers"":{},""filters"":{}}]}]","{""37162213"":{""retired"":{""id"":51246687,""workflow_id"":12161,""classifications_count"":5,""created_at"":""2019-10-02T18:58:42.147Z"",""updated_at"":""2020-03-06T02:51:48.312Z"",""retired_at"":""2020-03-06T02:51:48.295Z"",""subject_id"":37162213,""retirement_reason"":""classification_count""},""Num"":""3777"",""!Batch"":""1"",""!Round"":""2"",""Image1"":""23_16_SH_0010.JPG"",""Image2"":""23_16_SH_0011.JPG"",""Image3"":""23_16_SH_0012.JPG"",""CamModel"":""Browning"",""#CamNumber"":""23"",""#SDCardNum"":""16"",""!ForestType"":""Deciduous"",""#ForestName"":""SH""}}",37162213
"602",156658360,"meghankelly898",1885406,"b932920114ab97c2c6ca",9599,"Workflow 1",123.17,"2019-03-30 20:50:08 UTC",NA,NA,"{""source"":""api"",""session"":""7c6eb1c0554cc120df8967f2b7bfc3a0c66b669fd645c7dc94b2cff937fb1929"",""viewport"":{""width"":1285,""height"":680},""started_at"":""2019-03-30T20:49:24.279Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.119 Safari/537.36"",""utc_offset"":""14400"",""finished_at"":""2019-03-30T20:49:44.385Z"",""live_project"":false,""interventions"":{""opt_in"":true,""message"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":759,""clientHeight"":569,""naturalWidth"":2000,""naturalHeight"":1500},null,null],""subject_selection_state"":{""retired"":false,""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""11466""}","[{""task"":""T0"",""value"":[{""choice"":""SQUIRRELGRAY"",""answers"":{""HOWMANY"":""1"",""YOUNGPRESENT"":""NO"",""PRECIPITATIONRAINSNOW"":""NO"",""WHATBEHAVIORSDOYOUSEE"":[""DIGGING""]},""filters"":{}}]}]","{""31428615"":{""retired"":null,""ID"":""889"",""!Batch"":""1"",""!Round"":""1"",""Image1"":""17_24_BC_000259.JPG"",""Image2"":""17_24_BC_000260.JPG"",""Image3"":""17_24_BC_000261.JPG"",""CamModel"":"""",""#CamNumber"":""17"",""#SDCardNum"":""24"",""!ForestType"":""Deciduous "",""#ForestName"":""BC""}}",31428615
"603",208216281,"Beuke23",1984569,"d63b62ea91928d85af50",12161,"Workflow 1.1",6.5,"2020-03-10 16:54:18 UTC",NA,NA,"{""source"":""api"",""session"":""38a18b7803bccf5da3a41f23c22f2591a349d9f8f111eb38baf43b3cb3d6988d"",""viewport"":{""width"":1280,""height"":578},""started_at"":""2020-03-10T16:54:09.923Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36"",""utc_offset"":""14400"",""finished_at"":""2020-03-10T16:54:18.799Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":693,""clientHeight"":520,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":693,""clientHeight"":520,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":693,""clientHeight"":520,""naturalWidth"":2000,""naturalHeight"":1500}],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-03-10T16:53:59.457Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""24539""}","[{""task"":""T0"",""value"":[{""choice"":""NOTHINGHERE"",""answers"":{},""filters"":{}}]}]","{""37157324"":{""retired"":{""id"":51244383,""workflow_id"":12161,""classifications_count"":5,""created_at"":""2019-10-02T17:41:57.141Z"",""updated_at"":""2020-03-10T16:54:21.399Z"",""retired_at"":""2020-03-10T16:54:21.370Z"",""subject_id"":37157324,""retirement_reason"":""classification_count""},""Num"":""755"",""!Batch"":""1"",""!Round"":""2"",""Image1"":""06_09_DON_001699.JPG"",""Image2"":""06_09_DON_001700.JPG"",""Image3"":""06_09_DON_001701.JPG"",""CamModel"":""Bushnell HD"",""#CamNumber"":""6"",""#SDCardNum"":""9"",""!ForestType"":""Deciduous"",""#ForestName"":""DON""}}",37157324
"604",294886269,"RebeccaI",2190615,"05fa04c7247a55cba3e0",16675,"Is there an animal?",15.24,"2020-12-15 18:36:37 UTC",NA,NA,"{""source"":""api"",""session"":""270cded8618a7e348b1b6267e677202b3b5d4d5864fc0613ffd42aa8e026e4ed"",""viewport"":{""width"":1451,""height"":837},""started_at"":""2020-12-15T18:36:11.923Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_14_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36"",""utc_offset"":""18000"",""finished_at"":""2020-12-15T18:36:36.997Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":917,""clientHeight"":516,""naturalWidth"":2000,""naturalHeight"":1125},{""clientWidth"":917,""clientHeight"":516,""naturalWidth"":2000,""naturalHeight"":1125},{""clientWidth"":917,""clientHeight"":516,""naturalWidth"":2000,""naturalHeight"":1125}],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-12-15T18:02:51.129Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""38505""}","[{""task"":""T1"",""task_label"":""Is there a human or other animal in any of the series of three pictures?"",""value"":""I don't think so""}]","{""53235815"":{""retired"":{""id"":73741291,""workflow_id"":16675,""classifications_count"":4,""created_at"":""2020-12-09T03:11:45.096Z"",""updated_at"":""2020-12-15T19:35:47.765Z"",""retired_at"":""2020-12-15T19:35:47.745Z"",""subject_id"":53235815,""retirement_reason"":""consensus""},""#round"":""R2"",""image1"":""C37_SD72_R2_0034.JPG"",""image2"":""C37_SD72_R2_0035.JPG"",""image3"":""C37_SD72_R2_0036.JPG"",""#cam_num"":""37"",""#sd_card"":""72"",""event_num"":""408""}}",53235815
"605",190463355,"ashtoncoleman",1944669,"4ebdb5e04522d6209db2",12161,"Workflow 1.1",6.5,"2019-11-10 18:07:27 UTC",NA,NA,"{""source"":""api"",""session"":""ade7276a2331b7444aadd0c8cd3e8a668ba5347410cd4533a66a26f90967a1f9"",""viewport"":{""width"":1186,""height"":785},""started_at"":""2019-11-10T18:07:56.457Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_6) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Safari/605.1.15"",""utc_offset"":""18000"",""finished_at"":""2019-11-10T18:08:03.934Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":664,""clientHeight"":498,""naturalWidth"":2000,""naturalHeight"":1500},{""clientWidth"":664,""clientHeight"":498,""naturalWidth"":2000,""naturalHeight"":1500}],""subject_selection_state"":{""retired"":false,""selected_at"":""2019-11-10T18:06:49.610Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""24539""}","[{""task"":""T0"",""value"":[{""choice"":""NOTHINGHERE"",""answers"":{},""filters"":{}}]}]","{""37161729"":{""retired"":{""id"":51248805,""workflow_id"":12161,""classifications_count"":5,""created_at"":""2019-10-02T20:24:24.497Z"",""updated_at"":""2019-11-19T00:25:13.393Z"",""retired_at"":""2019-11-19T00:25:13.379Z"",""subject_id"":37161729,""retirement_reason"":""classification_count""},""Num"":""5014"",""!Batch"":""1"",""!Round"":""2"",""Image1"":""11_21_BC_002425.JPG"",""Image2"":""11_21_BC_002426.JPG"",""Image3"":""NA"",""CamModel"":""Bushnell HD"",""#CamNumber"":""11"",""#SDCardNum"":""21"",""!ForestType"":""Deciduous"",""#ForestName"":""BC""}}",37161729
"606",156729516,"not-logged-in-bb75c4a5dc0926aea97e",NA,"bb75c4a5dc0926aea97e",9599,"Workflow 1",123.17,"2019-03-31 06:57:50 UTC",NA,NA,"{""source"":""api"",""session"":""03ab8f6f52e3a3ee8fb8689f4d5eb3e5612f0031f19d5073800b043ab7510ad5"",""viewport"":{""width"":1266,""height"":544},""started_at"":""2019-03-31T06:57:17.557Z"",""user_agent"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/73.0.3683.75 Safari/537.36"",""utc_offset"":""-10800"",""finished_at"":""2019-03-31T06:57:50.347Z"",""live_project"":false,""interventions"":{""opt_in"":false,""message"":false},""user_language"":""en"",""subject_dimensions"":[{""clientWidth"":727,""clientHeight"":404,""naturalWidth"":2000,""naturalHeight"":1111},{""clientWidth"":727,""clientHeight"":404,""naturalWidth"":2000,""naturalHeight"":1111},{""clientWidth"":727,""clientHeight"":404,""naturalWidth"":2000,""naturalHeight"":1111}],""subject_selection_state"":{""retired"":false,""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""11466""}","[{""task"":""T0"",""value"":[{""choice"":""NOTHINGHERE"",""answers"":{},""filters"":{}}]}]","{""31428669"":{""retired"":null,""ID"":""853"",""!Batch"":""1"",""!Round"":""1"",""Image1"":""21_21_DON_0081.JPG"",""Image2"":""21_21_DON_0082.JPG"",""Image3"":""21_21_DON_0083.JPG"",""CamModel"":"""",""#CamNumber"":""21"",""#SDCardNum"":""21"",""!ForestType"":""Deciduous "",""#ForestName"":""DON""}}",31428669
